week,n_events,total_best_deaths,n_state_based,n_nonstate,n_onesided,n_distinct_dyads,country,deaths_per_event,state_based_share,baseline_mean_total_best_deaths,baseline_std_total_best_deaths,baseline_mean_n_events,baseline_std_n_events,escalation,label_1,label_2,label_4,label_8,n_events_lag1,n_events_lag2,n_events_delta,total_best_deaths_lag1,total_best_deaths_lag2,total_best_deaths_delta,deaths_per_event_lag1,deaths_per_event_lag2,deaths_per_event_delta,state_based_share_lag1,state_based_share_lag2,state_based_share_delta,n_distinct_dyads_lag1,n_distinct_dyads_lag2,n_distinct_dyads_delta
2018-09-03,5.0,18.0,3.0,2.0,0.0,4.0,CG,3.6,0.6,72.76683937823834,350.0595524395309,2.5129533678756477,4.111988773547415,0,1,1,0,1,7.0,5.0,-2.0,16.0,24.0,2.0,2.2857142857142856,4.8,1.3142857142857145,0.42857142857142855,0.6,0.17142857142857143,7.0,3.0,-3.0
2018-09-10,9.0,30.0,5.0,0.0,4.0,5.0,CG,3.3333333333333335,0.5555555555555556,72.73139158576052,349.9489466165362,2.5145631067961167,4.11114389188749,1,1,1,0,1,5.0,7.0,4.0,18.0,16.0,12.0,3.6,2.2857142857142856,-0.2666666666666666,0.6,0.42857142857142855,-0.0444444444444444,4.0,7.0,1.0
2018-09-17,9.0,52.0,7.0,0.0,2.0,5.0,CG,5.777777777777778,0.7777777777777778,72.70375161707632,349.83736426481715,2.51875808538163,4.113121792973589,1,1,0,1,1,9.0,5.0,0.0,30.0,18.0,22.0,3.3333333333333335,3.6,2.444444444444444,0.5555555555555556,0.6,0.2222222222222222,5.0,4.0,0.0
2018-09-24,11.0,40.0,5.0,2.0,4.0,8.0,CG,3.6363636363636362,0.45454545454545453,72.69036845507433,349.7245993617899,2.5229476405946993,4.115091915616324,1,0,0,1,0,9.0,9.0,2.0,52.0,30.0,-12.0,5.777777777777778,3.3333333333333335,-2.1414141414141414,0.7777777777777778,0.5555555555555556,-0.32323232323232326,5.0,5.0,3.0
2018-10-01,6.0,36.0,2.0,2.0,2.0,6.0,CG,6.0,0.3333333333333333,72.66925064599484,349.61253523580666,2.5284237726098193,4.119400028644413,0,0,1,1,1,11.0,9.0,-5.0,40.0,52.0,-4.0,3.6363636363636362,5.777777777777778,2.3636363636363638,0.45454545454545453,0.7777777777777778,-0.12121212121212122,8.0,5.0,-2.0
2018-10-08,5.0,28.0,2.0,0.0,3.0,4.0,CG,5.6,0.4,72.64557779212394,349.5008349147071,2.5306649451258876,4.11901381594676,0,1,1,1,1,6.0,11.0,-1.0,36.0,40.0,-8.0,6.0,3.6363636363636362,-0.40000000000000036,0.3333333333333333,0.45454545454545453,0.06666666666666671,6.0,8.0,-2.0
2018-10-15,10.0,30.0,5.0,0.0,5.0,5.0,CG,3.0,0.5,72.61677419354838,349.38984200161394,2.532258064516129,4.118161690764577,1,1,1,1,1,5.0,6.0,5.0,28.0,36.0,2.0,5.6,6.0,-2.5999999999999996,0.4,0.3333333333333333,0.09999999999999998,4.0,6.0,1.0
2018-10-22,8.0,30.0,5.0,0.0,3.0,4.0,CG,3.75,0.625,72.5892972275951,349.27879370287854,2.5370728562217923,4.121197626651064,1,1,1,0,1,10.0,5.0,-2.0,30.0,28.0,0.0,3.0,5.6,0.75,0.5,0.4,0.125,5.0,4.0,-1.0
2018-10-29,8.0,23.0,3.0,1.0,4.0,6.0,CG,2.875,0.375,72.5618556701031,349.16785119125177,2.5405927835051547,4.122201894085528,1,1,1,1,0,8.0,10.0,0.0,30.0,30.0,-7.0,3.75,3.0,-0.875,0.625,0.5,-0.25,4.0,5.0,2.0
2018-11-05,7.0,36.0,4.0,0.0,3.0,4.0,CG,5.142857142857143,0.5714285714285714,72.52994204764971,349.05760909936356,2.544108177720541,4.123201622181,1,1,0,1,1,8.0,8.0,-1.0,23.0,30.0,13.0,2.875,3.75,2.2678571428571432,0.375,0.625,0.1964285714285714,6.0,4.0,-2.0
2018-11-12,7.0,91.0,3.0,0.0,4.0,5.0,CG,13.0,0.42857142857142855,72.50643500643501,348.94643972250174,2.546975546975547,4.1234234853555805,1,0,1,1,1,7.0,8.0,0.0,36.0,23.0,55.0,5.142857142857143,2.875,7.857142857142857,0.5714285714285714,0.375,-0.14285714285714285,4.0,6.0,1.0
2018-11-19,2.0,4.0,0.0,1.0,1.0,2.0,CG,2.0,0.0,72.51832797427653,348.8344632801886,2.54983922829582,4.123643059821975,0,1,1,1,0,7.0,7.0,-5.0,91.0,36.0,-87.0,13.0,5.142857142857143,-11.0,0.42857142857142855,0.5714285714285714,-0.42857142857142855,5.0,4.0,-3.0
2018-11-26,11.0,37.0,2.0,3.0,6.0,9.0,CG,3.3636363636363638,0.18181818181818182,72.47429305912597,348.7266058690947,2.5494858611825193,4.122340482519519,1,1,1,0,0,2.0,7.0,9.0,4.0,91.0,33.0,2.0,13.0,1.3636363636363638,0.0,0.42857142857142855,0.18181818181818182,2.0,5.0,7.0
2018-12-03,7.0,54.0,2.0,0.0,5.0,3.0,CG,7.714285714285714,0.2857142857142857,72.45150931278098,348.6156883925543,2.554913294797688,4.126576579083797,1,1,1,1,1,11.0,2.0,-4.0,37.0,4.0,17.0,3.3636363636363638,2.0,4.35064935064935,0.18181818181818182,0.0,0.10389610389610388,9.0,2.0,-6.0
2018-12-10,14.0,543.0,2.0,6.0,6.0,8.0,CG,38.785714285714285,0.14285714285714285,72.43966623876766,348.5040328385102,2.5577663671373556,4.126788048037086,1,1,0,1,0,7.0,11.0,7.0,54.0,37.0,489.0,7.714285714285714,3.3636363636363638,31.07142857142857,0.2857142857142857,0.18181818181818182,-0.14285714285714285,3.0,9.0,5.0
2018-12-17,7.0,370.0,1.0,3.0,3.0,4.0,CG,52.857142857142854,0.14285714285714285,72.74150096215523,348.59595035131997,2.565105837075048,4.135629166062799,1,0,1,0,1,14.0,7.0,-7.0,543.0,54.0,-173.0,38.785714285714285,7.714285714285714,14.07142857142857,0.14285714285714285,0.2857142857142857,0.0,8.0,3.0,-4.0
2018-12-24,3.0,35.0,1.0,1.0,1.0,3.0,CG,11.666666666666666,0.3333333333333333,72.93205128205128,348.56539193537014,2.567948717948718,4.135827088522459,0,1,1,0,0,7.0,14.0,-4.0,370.0,543.0,-335.0,52.857142857142854,38.785714285714285,-41.19047619047619,0.14285714285714285,0.14285714285714285,0.19047619047619047,4.0,8.0,-1.0
2018-12-31,10.0,57.0,2.0,2.0,6.0,9.0,CG,5.7,0.2,72.90775144138372,348.4549769653575,2.5682254964766176,4.134515751930921,1,1,0,1,1,3.0,7.0,7.0,35.0,370.0,22.0,11.666666666666666,52.857142857142854,-5.966666666666666,0.3333333333333333,0.14285714285714285,-0.1333333333333333,3.0,4.0,6.0
2019-01-07,8.0,33.0,4.0,0.0,4.0,4.0,CG,4.125,0.5,72.89756722151088,348.34357888423216,2.5729833546734957,4.1374664975441915,1,0,0,0,0,10.0,3.0,-2.0,57.0,35.0,-24.0,5.7,11.666666666666666,-1.5750000000000002,0.2,0.3333333333333333,0.3,9.0,3.0,-5.0
2019-01-14,5.0,51.0,3.0,2.0,0.0,2.0,CG,10.2,0.6,72.87204094689699,348.23351769718033,2.5764555342290465,4.138419162549265,0,0,1,1,0,8.0,10.0,-3.0,33.0,57.0,18.0,4.125,5.7,6.074999999999999,0.5,0.2,0.09999999999999998,4.0,9.0,-2.0
2019-01-21,5.0,42.0,2.0,1.0,2.0,5.0,CG,8.4,0.4,72.85805626598466,348.12254011438955,2.578005115089514,4.137548933974786,0,1,0,0,0,5.0,8.0,0.0,51.0,33.0,-9.0,10.2,4.125,-1.799999999999999,0.6,0.5,-0.19999999999999996,2.0,4.0,3.0
2019-01-28,10.0,53.0,4.0,2.0,4.0,8.0,CG,5.3,0.4,72.83833865814697,348.01210412306625,2.5795527156549523,4.136679055782609,1,0,1,1,0,5.0,5.0,5.0,42.0,51.0,11.0,8.4,10.2,-3.1000000000000005,0.4,0.6,0.0,5.0,2.0,3.0
2019-02-04,5.0,16.0,1.0,1.0,3.0,5.0,CG,3.2,0.2,72.82567049808429,347.9012615680895,2.5842911877394634,4.13960637439888,0,1,0,0,1,10.0,5.0,-5.0,53.0,42.0,-37.0,5.3,8.4,-2.0999999999999996,0.4,0.4,-0.2,8.0,5.0,-3.0
2019-02-11,7.0,33.0,4.0,1.0,2.0,5.0,CG,4.714285714285714,0.5714285714285714,72.78940650925335,347.7931268302137,2.585832801531589,4.13873438124993,1,0,1,0,0,5.0,10.0,2.0,16.0,53.0,17.0,3.2,5.3,1.5142857142857142,0.2,0.4,0.3714285714285714,5.0,8.0,0.0
2019-02-18,5.0,32.0,1.0,1.0,3.0,5.0,CG,6.4,0.2,72.7640306122449,347.6835869547658,2.5886479591836733,4.138915038821058,0,1,0,0,0,7.0,5.0,-2.0,33.0,16.0,-1.0,4.714285714285714,3.2,1.685714285714286,0.5714285714285714,0.2,-0.3714285714285714,5.0,5.0,0.0
2019-02-25,9.0,90.0,3.0,3.0,3.0,8.0,CG,10.0,0.3333333333333333,72.73804971319312,347.57422432455536,2.590184831102613,4.138042834357681,1,0,0,0,0,5.0,7.0,4.0,32.0,33.0,58.0,6.4,4.714285714285714,3.5999999999999996,0.2,0.5714285714285714,0.1333333333333333,5.0,5.0,3.0
2019-03-04,3.0,7.0,2.0,0.0,1.0,3.0,CG,2.3333333333333335,0.6666666666666666,72.74904458598726,347.463716804476,2.594267515923567,4.139885768895681,0,0,0,1,1,9.0,5.0,-6.0,90.0,32.0,-83.0,10.0,6.4,-7.666666666666666,0.3333333333333333,0.2,0.3333333333333333,8.0,5.0,-5.0
2019-03-11,2.0,4.0,0.0,0.0,2.0,2.0,CG,2.0,0.0,72.70719287078295,347.3570028915262,2.594525779758116,4.138579783608189,0,0,0,0,1,3.0,9.0,-1.0,7.0,90.0,-3.0,2.3333333333333335,10.0,-0.3333333333333335,0.6666666666666666,0.3333333333333333,-0.6666666666666666,3.0,8.0,-1.0
2019-03-18,1.0,1.0,0.0,0.0,1.0,1.0,CG,1.0,0.0,72.66348600508906,347.2507564167652,2.594147582697201,4.13728956728498,0,0,1,0,1,2.0,3.0,-1.0,4.0,7.0,-3.0,2.0,2.3333333333333335,-1.0,0.0,0.6666666666666666,0.0,2.0,3.0,-1.0
2019-03-25,3.0,32.0,2.0,1.0,0.0,3.0,CG,10.666666666666666,0.6666666666666666,72.61792752701844,347.1449926363564,2.593134138588684,4.136168729785753,0,1,0,0,0,1.0,2.0,2.0,1.0,4.0,31.0,1.0,2.0,9.666666666666666,0.0,0.0,0.6666666666666666,1.0,2.0,2.0
2019-04-01,7.0,42.0,0.0,3.0,4.0,5.0,CG,6.0,0.0,72.59212198221093,347.0361403875684,2.593392630241423,4.134866499469963,1,0,0,1,1,3.0,1.0,4.0,32.0,1.0,10.0,10.666666666666666,1.0,-4.666666666666666,0.6666666666666666,0.0,-0.6666666666666666,3.0,1.0,2.0
2019-04-08,5.0,18.0,1.0,0.0,4.0,4.0,CG,3.6,0.2,72.57269841269841,346.92673906502506,2.5961904761904764,4.135043865000067,0,0,0,1,1,7.0,3.0,-2.0,42.0,32.0,-24.0,6.0,10.666666666666666,-2.4,0.0,0.6666666666666666,0.2,5.0,3.0,-1.0
2019-04-15,4.0,25.0,2.0,1.0,1.0,4.0,CG,6.25,0.5,72.53807106598985,346.8193104560776,2.5977157360406093,4.134174398042301,0,0,1,1,1,5.0,7.0,-1.0,18.0,42.0,7.0,3.6,6.0,2.65,0.2,0.0,0.3,4.0,5.0,0.0
2019-04-22,6.0,6.0,3.0,0.0,3.0,4.0,CG,1.0,0.5,72.50792644261256,346.71132808089624,2.59860494610019,4.13301343852722,0,1,1,0,0,4.0,5.0,2.0,25.0,18.0,-19.0,6.25,3.6,-5.25,0.5,0.2,0.0,4.0,4.0,0.0
2019-04-29,15.0,78.0,5.0,1.0,9.0,8.0,CG,5.2,0.3333333333333333,72.4657794676806,346.6054268328951,2.6007604562737643,4.132589985958373,1,1,1,1,1,6.0,4.0,9.0,6.0,25.0,72.0,1.0,6.25,4.2,0.5,0.5,-0.16666666666666669,4.0,4.0,4.0
2019-05-06,9.0,33.0,2.0,2.0,5.0,7.0,CG,3.6666666666666665,0.2222222222222222,72.46928435718809,346.4956131383757,2.6086130462317922,4.143047596354628,1,1,0,1,1,15.0,6.0,-6.0,78.0,6.0,-45.0,5.2,1.0,-1.5333333333333337,0.3333333333333333,0.5,-0.1111111111111111,8.0,4.0,-1.0
2019-05-13,15.0,69.0,5.0,3.0,7.0,8.0,CG,4.6,0.3333333333333333,72.44430379746835,346.38729902211213,2.6126582278481014,4.144855486207838,1,0,1,1,1,9.0,15.0,6.0,33.0,78.0,36.0,3.6666666666666665,5.2,0.9333333333333331,0.2222222222222222,0.3333333333333333,0.1111111111111111,7.0,8.0,1.0
2019-05-20,5.0,74.0,1.0,2.0,2.0,5.0,CG,14.8,0.2,72.44212523719165,346.2776762731041,2.620493358633776,4.1552388783546546,0,1,1,0,1,15.0,9.0,-10.0,69.0,33.0,5.0,4.6,3.6666666666666665,10.200000000000001,0.3333333333333333,0.2222222222222222,-0.1333333333333333,8.0,7.0,-3.0
2019-05-27,10.0,57.0,3.0,1.0,6.0,6.0,CG,5.7,0.3,72.44310998735777,346.1681489349711,2.6219974715549936,4.1543553339053485,1,1,1,1,1,5.0,15.0,5.0,74.0,69.0,-17.0,14.8,4.6,-9.100000000000001,0.2,0.3333333333333333,0.09999999999999998,5.0,8.0,1.0
2019-06-03,8.0,29.0,3.0,0.0,5.0,4.0,CG,3.625,0.375,72.43335439039798,346.05894092405947,2.6266582438408084,4.157180057644251,1,1,0,1,1,10.0,5.0,-2.0,57.0,74.0,-28.0,5.7,14.8,-2.075,0.3,0.2,0.07500000000000001,6.0,5.0,-2.0
2019-06-10,20.0,290.0,2.0,16.0,2.0,7.0,CG,14.5,0.1,72.40593434343434,345.9513401385548,2.630050505050505,4.158059219455035,1,0,1,1,1,8.0,10.0,12.0,29.0,57.0,261.0,3.625,5.7,10.875,0.375,0.3,-0.275,4.0,6.0,3.0
2019-06-17,5.0,29.0,1.0,0.0,4.0,4.0,CG,5.8,0.2,72.54321766561515,345.88530577856136,2.6410094637223973,4.1795810759259915,0,1,1,1,0,20.0,8.0,-15.0,290.0,29.0,-261.0,14.5,3.625,-8.7,0.1,0.375,0.1,7.0,4.0,-3.0
2019-06-24,7.0,29.0,3.0,1.0,3.0,5.0,CG,4.142857142857143,0.42857142857142855,72.51576292559899,345.77790514762773,2.64249684741488,4.178682245344941,1,1,1,1,0,5.0,20.0,2.0,29.0,290.0,0.0,5.8,14.5,-1.6571428571428566,0.2,0.1,0.22857142857142854,4.0,7.0,1.0
2019-07-01,15.0,56.0,1.0,4.0,10.0,8.0,CG,3.7333333333333334,0.06666666666666667,72.48834278512918,345.6706044681926,2.6452425960932575,4.1787965032273275,1,1,1,1,1,7.0,5.0,8.0,29.0,29.0,27.0,4.142857142857143,5.8,-0.40952380952380985,0.42857142857142855,0.2,-0.3619047619047619,5.0,4.0,3.0
2019-07-08,11.0,24.0,3.0,2.0,6.0,9.0,CG,2.1818181818181817,0.2727272727272727,72.477959697733,345.5619280863828,2.653022670025189,4.188968581455748,1,1,1,1,0,15.0,7.0,-4.0,56.0,29.0,-32.0,3.7333333333333334,4.142857142857143,-1.5515151515151517,0.06666666666666667,0.42857142857142855,0.20606060606060606,8.0,5.0,1.0
2019-07-15,11.0,37.0,1.0,4.0,6.0,6.0,CG,3.3636363636363638,0.09090909090909091,72.4474512271869,345.45524746174027,2.658275645059786,4.192881372465592,1,1,1,0,0,11.0,15.0,0.0,24.0,56.0,13.0,2.1818181818181817,3.7333333333333334,1.181818181818182,0.2727272727272727,0.06666666666666667,-0.1818181818181818,9.0,8.0,-3.0
2019-07-22,11.0,32.0,1.0,0.0,10.0,6.0,CG,2.909090909090909,0.09090909090909091,72.42515723270441,345.34767242324097,2.6635220125786163,4.196779030793733,1,1,1,0,1,11.0,11.0,0.0,37.0,24.0,-5.0,3.3636363636363638,2.1818181818181817,-0.4545454545454546,0.09090909090909091,0.2727272727272727,0.0,6.0,9.0,0.0
2019-07-29,10.0,110.0,1.0,1.0,8.0,6.0,CG,11.0,0.1,72.3997485857951,345.2405430325294,2.668761785040855,4.20066163257576,1,1,0,1,0,11.0,11.0,-1.0,32.0,37.0,78.0,2.909090909090909,3.3636363636363638,8.09090909090909,0.09090909090909091,0.09090909090909091,0.009090909090909094,6.0,6.0,0.0
2019-08-05,7.0,15.0,1.0,0.0,6.0,4.0,CG,2.142857142857143,0.14285714285714285,72.42336683417085,345.1333145449311,2.6733668341708543,4.203359133315393,1,0,0,0,0,10.0,11.0,-3.0,110.0,32.0,-95.0,11.0,2.909090909090909,-8.857142857142858,0.1,0.09090909090909091,0.042857142857142844,6.0,6.0,-2.0
2019-08-12,5.0,6.0,1.0,0.0,4.0,5.0,CG,1.2,0.2,72.38731952291275,345.0279010856175,2.6760828625235407,4.2034368234586195,0,0,1,0,0,7.0,10.0,-2.0,15.0,110.0,-9.0,2.142857142857143,11.0,-0.9428571428571428,0.14285714285714285,0.1,0.05714285714285716,4.0,6.0,1.0
2019-08-19,3.0,5.0,0.0,0.0,3.0,1.0,CG,1.6666666666666667,0.0,72.3456712672522,344.92359711068445,2.6775407779171894,4.202520389840379,0,1,0,1,0,5.0,7.0,-2.0,6.0,15.0,-1.0,1.2,2.142857142857143,0.4666666666666668,0.2,0.14285714285714285,-0.2,5.0,4.0,-4.0
2019-08-26,12.0,115.0,1.0,3.0,8.0,8.0,CG,9.583333333333334,0.08333333333333333,72.30344827586207,344.81950903143377,2.677742946708464,4.201209710667139,1,0,0,0,1,3.0,5.0,9.0,5.0,6.0,110.0,1.6666666666666667,1.2,7.916666666666667,0.0,0.2,0.08333333333333333,1.0,5.0,7.0
2019-09-02,5.0,14.0,0.0,2.0,3.0,5.0,CG,2.8,0.0,72.33020050125313,344.7130549780655,2.6835839598997495,4.206369994007736,0,0,1,0,1,12.0,3.0,-7.0,115.0,5.0,-101.0,9.583333333333334,1.6666666666666667,-6.783333333333334,0.08333333333333333,0.0,-0.08333333333333333,8.0,1.0,-3.0
2019-09-09,4.0,13.0,2.0,0.0,2.0,3.0,CG,3.25,0.5,72.29367564182843,344.6081364544429,2.685034439574202,4.205451492715748,0,1,0,0,1,5.0,12.0,-1.0,14.0,115.0,-1.0,2.8,9.583333333333334,0.4500000000000002,0.0,0.08333333333333333,0.5,5.0,8.0,-2.0
2019-09-16,10.0,89.0,4.0,0.0,6.0,6.0,CG,8.9,0.4,72.25657071339174,344.5034203621306,2.685857321652065,4.204263302382523,1,0,0,0,1,4.0,5.0,6.0,13.0,14.0,76.0,3.25,2.8,5.65,0.5,0.0,-0.09999999999999998,3.0,5.0,3.0
2019-09-23,3.0,13.0,2.0,0.0,1.0,2.0,CG,4.333333333333333,0.6666666666666666,72.26704190118824,344.3958659723082,2.6904315196998123,4.206925841121758,0,0,0,1,1,10.0,4.0,-7.0,89.0,13.0,-76.0,8.9,3.25,-4.566666666666667,0.4,0.5,0.2666666666666666,6.0,3.0,-4.0
